tweet_id,text_clean,label_job,label_trade,label_tech,label_hr,label_milSec
972584,"RT @USER @USER “I believe that we are in an equally dangerous situation today as we were in 1940. We are engaged in both a great power competition with Russia and China, while also facing increased threats from around the world.” #FY20NDAA",,,,,1
3012710,"RT @USER Mr. President, get this espionage balloon out of our airspace! China poses a real threat to Idahoans and Americans. We must crush this effort to spy on our nation immediately. HTTPURL",,,,,1
2906088,"President Biden has managed America’s security from a position of weakness and incompetence. He failed to stand up to the Chinese Communist Party, sought to cut deals with the Iranian regime, and promoted Russian energy. His America Last foreign policy endangers us all. HTTPURL",,,,,
2077389,"While half of the world’s terrorist organizations reside in Afghanistan, a small military force should remain. Great to talk with @USER about my concerns over Biden’s Afghanistan withdrawal plan, the threat of China and more.
HTTPURL",,,,,
1642217,"The Democrats hate President Trump so much they are willing to side with communist China in an effort to criticize him. This is a committee chairman in the U.S. House of Representatives!! Armed Services Chairman no less. Shameful and dangerous. HTTPURL The Dem Chair of the Armed Services Committee even said that ""it's not actually their job to warn the American people"" about coronavirus. HTTPURL",,,,,
831252,Yesterday @USER and I discussed my “Protect Our Universities” Act and Chinese cyber threats on @USER. Watch below to tune in to the conversation:backhand_index_pointing_down: :light_skin_tone: HTTPURL,,,,,1
1518704,Iran isn’t letting a crisis go to waste! They’ve spent #COVID19 trying to undermine the US and our allies… :right_arrow: Launched cyberattacks against #Israel :right_arrow: Testing ICBM tech w/ launch of satellite :right_arrow: Harassed and detained US and Hong Kong ships Time to act like a normal nation!,,,,,
395264,"Yesterday, I chaired a @USER subcommittee hearing on Chinese spies infiltrating many layers of our society for nefarious reasons. China steals our fundamental research and quickly capitalizes by commercializing the technology. This must end. #LA05
HTTPURL",,,1,,
1807119,"#Crapo4YearHighlight: In 2018, @USER signed The Foreign Investment Risk Review Modernization Act into law, reforming the Committee on Foreign Investment in the U.S. to better address threats posed by Chinese foreign investment and other threats to U.S. critical technologies.",,,1,,
3024676,"RT @USER More alarming facts coming from that China Spy Flight DOD briefing. @USER tells Harris, “Pentagon was unable to jam transmissions of the #chinaballoon… we have a bigger hole in anti-surveillance technology than we would like to admit.” HTTPURL",,,,,
1774211,"""Anyone hoping that China is finally turning a new leaf on climate change, human rights, territorial expansionism, technology theft – pick virtually any important issue of the day – should open his or her eyes to reality."" -- Sen. Rubio in @USER HTTPURL",,,1,1,1
2060733,China is using U.S. technology to design weapons that target American servicemembers in the Indo-Pacific. We're asking @USER to restrict the sale of such software--the U.S. shouldn't sell Chinese communists the rope they'll use to hang us. HTTPURL,,,1,,1
1187164,"RT @USER #China's tech firms, whether private or state-owned, are instrumentalities or potential instrumentalities of a hostile communist state. HTTPURL",,,1,,
3096062,The CCP does everything it can to steal our intellectual property and data. We CANNOT afford to act like it isn't happening. We must stop buying products from Communist China and delete TikTok before it's too late.,,1,1,,
1812637,"As I told @USER, it’s concerning that the Air Force would choose to make this purchase. I’ve been clear about the threat posed by tech companies like DJI that are controlled by Communist China. My American Security Drone Act protects our national security and needs to be passed. HTTPURL",,,1,,1
2431318,"It’s my humble opinion that no one should be in bed with China, let alone one of our largest technology companies. HTTPURL",,,1,,
2967509,"I was proud to join @USER in introducing the NETWORKS Act, which cuts off tech companies controlled by Communist China who engage in economic espionage. The U.S. MUST hold these companies accountable for threatening our safety and national security. HTTPURL",,,1,,1
2778280,"China is a communist government that oppresses its own people and wants world domination. We should be engaged and attentive to their grasp for land, production of marijuana and theft of ideas in the US—they’re not here for our benefit. HTTPURL",,,1,,1
514803,"Our tech firms reject U.S. military,but embrace Tsinghua which supplies tech to #China’s military. @USER sold them their China-based server, @USER invested $1.5 billion, @USER has strategic partnership and @USER allows them to license advanced tech HTTPURL",,,1,,
2175421,"After decades of well-known wrongdoings, human rights violations, and manipulation of American intellectual property, it's time to get serious about reducing our dependence on China and its role in our nation’s supply chains. HTTPURL",,,1,1,
926621,"Companies that give China access to important tech in exchange for market share aren’t just making a business deal, they’re helping the authoritarian Chinese govt HTTPURL",,,1,,
1499368,"The @UN decision to partner with Tencent, a glorified surveillance arm of Beijing, is stupid and dangerous. A new bill from Sen. Hawley and @USER would prevent US officials from using tech from companies that cooperate with the Chinese Communist Party HTTPURL",,,1,,1
2882377,"Foreign ownership of U.S. agricultural land has recently doubled. Worse, a Chinese company purchased farmland near an Air Force base home to top-secret technologies. Republicans in Congress are seeking answers on this troubling development. HTTPURL",,,,,1
848893,"Watch my part in today's @USER hearing :television: :down_arrow: My questions: 1) Why and how can we ensure we remain competitive with China in emerging tech + defense spending, 2) When can we expect DoD to designate an East Coast Missile Defense Site, as promised? HTTPURL",,,1,,1
2106597,".@USER also welcomed Heidi Shyu, nominated to be Under Secretary of @USER for Research and Engineering, today. When I visited @USER Saturday, they welcomed her nomination too! I agree with her approach: Congress needs to fund defense tech to compete w/ China. HTTPURL",,,1,,
1522528,"RT @USER #FlashbackFriday to our @USER AI hearing in January. KEY: America—not China—should be leading the world on AI, writing the rules for this technology, and encouraging the rest of the world to follow our leadership. HTTPURL",,,1,,
1074145,"President Trump is doing what others have only talked about when it comes to China - making them pay a price for intellectual property theft, currency manipulation, and challenging China’s state-owned enterprises that are destroying private sector jobs throughout the world.",1,1,1,,
2783467,RT @USER Congress must pass the CHIPS Act for both our national and economic security. We have to become less dependent on China for critical technologies — and this is how we do it.,,,1,,1
2505561,"Speaker Pelosi’s sham China bill is a legislative gift to the Chinese Communist Party: :cross_mark: Distracts US military with climate change projects
:cross_mark: Allows CCP to steal our intellectual property
:cross_mark: No independent investigation into COVID China must be held accountable!",,,1,,
1849773,"America’s IP and taxpayer-funded research enterprise are high-value targets for #China’s talent recruitment efforts and it’s time to pass my bipartisan legislation, the Safeguarding American Innovation Act, to ensure we are doing everything possible to stop this theft.",,,1,,
2100534,"I'm calling on Speaker Pelosi to prioritize taking bipartisan action to address the growing threats from the Chinese Communist Party to U.S. technological competitiveness, economic growth, and national security. Read the letter :right_arrow_curving_down: HTTPURL",1,,1,,1
926489,"Senator Hawley: “For too long, China has exploited American innovation to undermine our values and threaten our security. This legislation is an important step toward keeping American technology out of the hands of the Chinese government and its military.”",,,1,,1
1617153,"It looks like TikTok is having some technical difficulties... Chinese Communist Party spyware slowing your servers down, @USER? #TikTokDown HTTPURL",,,,,
1338558,Winning the race to 5G is one of America’s top economic and national security priorities. @USER and I introduced bipartisan legislation today to help ensure we don’t concede leadership to China as 5G technology continues to develop. HTTPURL,,,1,,1
1684100,"RT @USER The Trump administration continues to take decisive action against the Chinese Communist Party to further protect our national security, the privacy of American citizens, and U.S. businesses’ intellectual property from the CCP's malign influence.
HTTPURL",1,,1,,1
2367357,"The Build Back Broke Agenda includes one giveaway after another to China. It doubles the National Science Foundation budget, without any protections to ensure research and intellectual property do not go to China. It also advances a climate agenda that will enrich the CCP.",,,,,
549936,"I understand the concern around tariffs, but I think Americans should take a broader view on trade, tariffs, foreign investment and China’s posture in all this. Read my op-ed here. :backhand_index_pointing_down: :backhand_index_pointing_down: :backhand_index_pointing_down: :backhand_index_pointing_down: HTTPURL",,,,,
1035682,RT @USER ICYMI: @USER: Empowering America's Small Businesses to Confront China Chairman Rubio discusses the SBA Reauthorization and its importance in equipping our small businesses to compete against China. @USER HTTPURL,1,,,,
3069358,"Yesterday, our @USER delegation had a productive meeting with Ecuadorian president Guillermo Lasso. As China expands its reach in the region, it’s important that we continue strengthening our partnership with Ecuador. HTTPURL",,,,,1
2518896,"To allow small businesses and manufacturers to access relief, I've joined @USER and @USER in sending a letter to @USER urging the Admin to establish a more comprehensive exclusion process for imports from China subject to tariffs in the Trade Act of 1974. HTTPURL",,,,,
2775732,"A visit by Nancy Pelosi to Taiwan would be an important display of support, but the U.S. also needs to bolster Taiwan’s defenses. HTTPURL",,,,,
1287914,"Two BIG wins for American workers this week! - China agrees to purchase an additional $200 billion in US goods over the next 2 yrs in historic trade agreement secured by @USER - Senate approved the #USMCA, estimated to create nearly 180,000 new jobs here in America",1,1,,,
3096870,"RT @USER :police_car_light: NEW: @USER led group to meet with Taiwan’s President: “When you have a leader of this important democracy come to your own country, it’s more important than ever to make sure dictators in Beijing don’t dictate who we can or cannot meet with.” HTTPURL",,,,1,
1318118,"Jon DeVaney, President of the WA State Tree Fruit Association, has been a steadfast advocate of strong trade agreements like the #USMCA and U.S.-China trade deal. He understands the importance of trade for the #WA04 tree fruit industry and our state's economy. HTTPURL",,,,,
956076,#China’s egregious violations of trade rules is what has created the conflict with U.S. Yet they insist that “both sides make concessions” in order to reach trade deal. HTTPURL,,1,,,
972550,"RT @USER Recap of #WashingtonWatch with @USER:
@USER - Mexico tariff threat turned into border win.
@USER - Judge keeping last MO abortion clinic open.
@USER - #Hollywoodhypocrisy: threaten Georgia over abortion, bend backward for China.
HTTPURL",,,,,
1075081,"We’re not only nation impacted by Chinese practices,but we’re the only one with economic size to take them on alone. That said it would be far more effective to join with other nations in doing this. That’s not possible when we have trade fights going on with them as well.",,1,,,
1611011,"(1/2) It is vitally important that we continue to hold exercises in the South China sea to deter China’s aggressive actions, in violation of international norms, in the South China Sea. HTTPURL DETAILS :down_arrow: HTTPURL",,,,,1
1285191,I commend @USER for leaning in hard to work toward fair and reciprocal trade with China. This is welcome news for farmers and ranchers in the Lone Star State and across the country who want access to Chinese markets.,1,1,,,
2954784,"RT @USER Glad to hear @USER and @USER discuss the importance of avoiding war while ensuring #Taiwan remains free from #China at @USER. The #US must lead with actions, not just words. HTTPURL",,,,,1
3032141,"RT @USER :police_car_light: BREAKING: @USER and I are demanding to know whether the solar panels powering the CCP's spy balloon fleet are from the same Chinese companies Biden has been protecting and allowing to break US trade law at the expense of American workers.
HTTPURL",1,1,1,,1
1628790,AG Barr stated that “the ultimate ambition of China’s rulers isn’t to trade with the US. It is to raid the US.” We cannot allow that happen. The Senate must pass my bipartisan Safeguarding American Innovation Act to protect US taxpayer-funded innovation.,,1,1,,
223529,Good news from @USER. Great to see China recognizing the high quality of #NebraskaBeef. We will keep working to expand the market and open more #trade opportunities for #NebraskaAg. HTTPURL,,,,,
1704509,#Taiwan is rolling back restrictions on U.S. beef and pork imports. This is great news for Kentucky farmers and agribusinesses nationwide. I previously sent a letter to the Trump Administration supporting increased trade with Taiwan. HTTPURL,,,,,
1794062,"As the US and countries around the world begin to deploy 5G technology, it’s important that this infrastructure is secure from foreign influence. HTTPURL This is good news. The U.S. must continue to lead in emerging technologies and help fellow freedom-loving nations follow suit to stop bad actors like China. HTTPURL",,,1,,1
425262,"As U.S. officials travel to #Beijing this week for trade talks to correct an increasingly unbalanced economic relationship with #China, I am introducing legislation that will protect our economy from Chinese aggression. Read my op-ed here: HTTPURL",,1,,,
1183072,"#hongkong is this generation’s Berlin. It represents the struggle we face with China to preserve our economy, our jobs, and our security. From @USER to the @USER, China is trying to export its values and its censorship to America. We have to stand up #StandWithHongKong HTTPURL",1,,,1,1
2589287,"The last time this happened, China decided it was a good time to export the virus to the rest of the world. HTTPURL",,,,,
2679693,Senator Hawley argues “that the tariffs level the playing field for American workers and are important tools for countering China economically” and urges Biden Admin. to maintain tariffs on Chinese goods. HTTPURL,1,1,,,
568228,RT @USER .@USER on trade with #China: “@USER has taken a tough stance that China is not used to as far as American presidents in the past… I don’t think China wants to see a prolonged battle with us and I also think that they see ways to improve the trade deficit.” HTTPURL,,1,,,
1255281,"#China has created the most comprehensive spying network in history. They can scan phones,track faces and find out when people leave their home. And from the #DominicanRepublic to Zimbabwe they are exporting this technology to nations all over the world. HTTPURL",,,1,,1
2497966,"RT @USER Once again, the Biden admin is killing American jobs in favor of countries like China. The Administration’s own renewable energy targets cannot be met without increasing mineral development. Why wouldn’t we want those resources and jobs to be American instead of foreign imports? HTTPURL",1,,,,
1629238,Save NE Syria for Christians and Yizidis. It’s their ancestral home and strategically important to bock both Iran and China. Children bring joy to our hearts! HTTPURL,,,,,
1928341,"Not only does stopping the Keystone XL Pipeline kill thousands of American jobs, it empowers China who exports much of our world's renewable energy. This inexcusable decision by the Biden Administration is putting the interests of Beijing ahead of our workers. HTTPURL",1,1,1,,
802721,Pleased to hear of positive developments in @USER trade talks with China. China has been a bad actor for far too long and must be held accountable. Encouraged by continued progress towards a solution that provides certainty for MO farmers and ranchers.,1,1,,,
2450932,I had a great time at the Agricultural Export Summit last month with Reps. Johnson and Feenstra. Ken Barbic from Farmer's Business Network asked really important questions about challenges facing the Ag industry from the supply chain crisis to the U.S.-China relationship. HTTPURL,1,1,,,
